"No.","Time","Source","Destination","Protocol","Length","Info"
"28","0.093493","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=11258 Ack=6092 Win=66304 Len=1448 TSval=2243916956 TSecr=2121847158 [TCP segment of a reassembled PDU]"
"29","0.093494","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=12706 Ack=6092 Win=66304 Len=1448 TSval=2243916956 TSecr=2121847158 [TCP segment of a reassembled PDU]"
"30","0.093495","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=14154 Ack=6092 Win=66304 Len=1448 TSval=2243916956 TSecr=2121847158 [TCP segment of a reassembled PDU]"
"31","0.093496","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=15602 Ack=6092 Win=66304 Len=1448 TSval=2243916956 TSecr=2121847158 [TCP segment of a reassembled PDU]"
"32","0.093496","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=17050 Ack=6092 Win=66304 Len=1448 TSval=2243916956 TSecr=2121847158 [TCP segment of a reassembled PDU]"
"33","0.093497","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=18498 Ack=6092 Win=66304 Len=1448 TSval=2243916956 TSecr=2121847158 [TCP segment of a reassembled PDU]"
"34","0.093795","100.86.186.61","54.208.191.177","TCP","66","54925  >  443 [ACK] Seq=6092 Ack=19946 Win=131072 Len=0 TSval=2121847191 TSecr=2243916956"
"35","0.100987","54.208.191.177","100.86.186.61","TCP","78","[TCP Dup ACK 22#1] 443  >  54925 [ACK] Seq=19946 Ack=6092 Win=66304 Len=0 TSval=2243916965 TSecr=2121847186 SLE=4814 SRE=6092"
"36","0.104937","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=19946 Ack=6092 Win=66304 Len=1448 TSval=2243916968 TSecr=2121847189 [TCP segment of a reassembled PDU]"
"37","0.104939","54.208.191.177","100.86.186.61","TLSv1.2","1514","Application Data, Application Data"
"38","0.104940","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=22842 Ack=6092 Win=66304 Len=1448 TSval=2243916969 TSecr=2121847189 [TCP segment of a reassembled PDU]"
"39","0.105066","100.86.186.61","54.208.191.177","TCP","66","54925  >  443 [ACK] Seq=6092 Ack=24290 Win=126720 Len=0 TSval=2121847203 TSecr=2243916969"
"40","0.105197","100.86.186.61","54.208.191.177","TCP","66","[TCP Window Update] 54925  >  443 [ACK] Seq=6092 Ack=24290 Win=131072 Len=0 TSval=2121847203 TSecr=2243916969"
"41","0.106481","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=24290 Ack=6092 Win=66304 Len=1448 TSval=2243916969 TSecr=2121847189 [TCP segment of a reassembled PDU]"
"42","0.106482","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=25738 Ack=6092 Win=66304 Len=1448 TSval=2243916969 TSecr=2121847189 [TCP segment of a reassembled PDU]"
"43","0.106483","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=27186 Ack=6092 Win=66304 Len=1448 TSval=2243916969 TSecr=2121847189 [TCP segment of a reassembled PDU]"
"44","0.106484","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=28634 Ack=6092 Win=66304 Len=1448 TSval=2243916969 TSecr=2121847189 [TCP segment of a reassembled PDU]"
"45","0.106485","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=30082 Ack=6092 Win=66304 Len=1448 TSval=2243916969 TSecr=2121847189 [TCP segment of a reassembled PDU]"
"46","0.106486","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=31530 Ack=6092 Win=66304 Len=1448 TSval=2243916970 TSecr=2121847191 [TCP segment of a reassembled PDU]"
"47","0.106487","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=32978 Ack=6092 Win=66304 Len=1448 TSval=2243916970 TSecr=2121847191 [TCP segment of a reassembled PDU]"
"48","0.106488","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=34426 Ack=6092 Win=66304 Len=1448 TSval=2243916970 TSecr=2121847191 [TCP segment of a reassembled PDU]"
"49","0.106489","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=35874 Ack=6092 Win=66304 Len=1448 TSval=2243916970 TSecr=2121847191 [TCP segment of a reassembled PDU]"
"50","0.106490","54.208.191.177","100.86.186.61","TLSv1.2","1514","Application Data"
"51","0.106491","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=38770 Ack=6092 Win=66304 Len=1448 TSval=2243916970 TSecr=2121847191 [TCP segment of a reassembled PDU]"
"52","0.106492","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=40218 Ack=6092 Win=66304 Len=1448 TSval=2243916970 TSecr=2121847191 [TCP segment of a reassembled PDU]"
"53","0.106558","100.86.186.61","54.208.191.177","TCP","66","54925  >  443 [ACK] Seq=6092 Ack=40218 Win=115136 Len=0 TSval=2121847204 TSecr=2243916970"
"54","0.106581","100.86.186.61","54.208.191.177","TCP","66","54925  >  443 [ACK] Seq=6092 Ack=41666 Win=113664 Len=0 TSval=2121847204 TSecr=2243916970"
"55","0.107453","54.208.191.177","100.86.186.61","TCP","1514","443  >  54925 [ACK] Seq=41666 Ack=6092 Win=66304 Len=1448 TSval=2243916970 TSecr=2121847191 [TCP segment of a reassembled PDU]"
"56","0.107454","54.208.191.177","100.86.186.61","TLSv1.2","459","Application Data"
"57","0.107489","100.86.186.61","54.208.191.177","TCP","66","54925  >  443 [ACK] Seq=6092 Ack=43507 Win=111808 Len=0 TSval=2121847204 TSecr=2243916970"
"58","0.111751","100.86.186.61","54.208.191.177","TCP","66","[TCP Window Update] 54925  >  443 [ACK] Seq=6092 Ack=43507 Win=131072 Len=0 TSval=2121847209 TSecr=2243916970"
"59","0.260396","100.86.186.61","54.208.191.177","TCP","1514","54925  >  443 [ACK] Seq=6092 Ack=43507 Win=131072 Len=1448 TSval=2121847358 TSecr=2243916970 [TCP segment of a reassembled PDU]"
"60","0.260398","100.86.186.61","54.208.191.177","TCP","1514","54925  >  443 [ACK] Seq=7540 Ack=43507 Win=131072 Len=1448 TSval=2121847358 TSecr=2243916970 [TCP segment of a reassembled PDU]"
"61","0.260400","100.86.186.61","54.208.191.177","TCP","1514","54925  >  443 [ACK] Seq=8988 Ack=43507 Win=131072 Len=1448 TSval=2121847358 TSecr=2243916970 [TCP segment of a reassembled PDU]"
"62","0.260423","100.86.186.61","54.208.191.177","TLSv1.2","170","Application Data"
"63","0.272765","54.208.191.177","100.86.186.61","TCP","66","443  >  54925 [ACK] Seq=43507 Ack=10436 Win=102144 Len=0 TSval=2243917137 TSecr=2121847358"
"64","0.285529","100.86.186.61","54.208.191.177","TCP","78","54926  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1986470989 TSecr=0 SACK_PERM"
"65","0.291297","54.208.191.177","100.86.186.61","TLSv1.2","1290","Application Data"
"66","0.291386","100.86.186.61","54.208.191.177","TCP","66","54925  >  443 [ACK] Seq=10540 Ack=44731 Win=129792 Len=0 TSval=2121847389 TSecr=2243917156"
"67","0.297686","100.86.186.61","54.208.191.177","TCP","1514","54925  >  443 [ACK] Seq=10540 Ack=44731 Win=131072 Len=1448 TSval=2121847395 TSecr=2243917156 [TCP segment of a reassembled PDU]"
"68","0.297687","100.86.186.61","54.208.191.177","TCP","1514","54925  >  443 [ACK] Seq=11988 Ack=44731 Win=131072 Len=1448 TSval=2121847395 TSecr=2243917156 [TCP segment of a reassembled PDU]"
"69","0.297688","100.86.186.61","54.208.191.177","TCP","1514","54925  >  443 [ACK] Seq=13436 Ack=44731 Win=131072 Len=1448 TSval=2121847395 TSecr=2243917156 [TCP segment of a reassembled PDU]"
"70","0.297708","100.86.186.61","54.208.191.177","TLSv1.2","137","Application Data"
"71","0.305794","54.208.191.177","100.86.186.61","TCP","74","443  >  54926 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM TSval=2243917162 TSecr=1986470989 WS=256"
"72","0.305933","100.86.186.61","54.208.191.177","TCP","66","54926  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1986471010 TSecr=2243917162"
"73","0.306200","100.86.186.61","54.208.191.177","TCP","1514","54926  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=1448 TSval=1986471010 TSecr=2243917162 [TCP segment of a reassembled PDU]"
"74","0.306220","100.86.186.61","54.208.191.177","TLSv1.2","409","Client Hello (SNI=blackboard.wm.edu)"
"75","0.307172","100.86.186.61","54.159.176.36","TCP","78","54927  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1825015765 TSecr=0 SACK_PERM"
"76","0.310971","54.208.191.177","100.86.186.61","TCP","66","443  >  54925 [ACK] Seq=44731 Ack=14884 Win=108800 Len=0 TSval=2243917175 TSecr=2121847395"
"77","0.318555","54.208.191.177","100.86.186.61","TLSv1.2","1398","Application Data"
"78","0.318557","54.208.191.177","100.86.186.61","TLSv1.2","211","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"79","0.318628","100.86.186.61","54.208.191.177","TCP","66","54925  >  443 [ACK] Seq=14955 Ack=46063 Win=129728 Len=0 TSval=2121847416 TSecr=2243917183"
"80","0.318683","100.86.186.61","54.208.191.177","TCP","66","54926  >  443 [ACK] Seq=1792 Ack=146 Win=131584 Len=0 TSval=1986471022 TSecr=2243917183"
"81","0.318884","100.86.186.61","54.208.191.177","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"82","0.323860","54.159.176.36","100.86.186.61","TCP","74","443  >  54927 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM TSval=618873050 TSecr=1825015765 WS=256"
"83","0.323917","100.86.186.61","54.159.176.36","TCP","66","54927  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1825015782 TSecr=618873050"
"84","0.324491","100.86.186.61","54.159.176.36","TCP","1514","54927  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=1448 TSval=1825015782 TSecr=618873050 [TCP segment of a reassembled PDU]"
"85","0.324506","100.86.186.61","54.159.176.36","TLSv1.2","424","Client Hello (SNI=alt-571910f3bd595.blackboard.com)"
"86","0.336410","54.159.176.36","100.86.186.61","TCP","66","443  >  54927 [ACK] Seq=1 Ack=1807 Win=30464 Len=0 TSval=618873065 TSecr=1825015782"
"87","0.337672","54.159.176.36","100.86.186.61","TLSv1.2","1514","Server Hello"
"88","0.337674","54.159.176.36","100.86.186.61","TCP","1514","443  >  54927 [ACK] Seq=1449 Ack=1807 Win=30464 Len=1448 TSval=618873066 TSecr=1825015782 [TCP segment of a reassembled PDU]"
"89","0.337676","54.159.176.36","100.86.186.61","TCP","1266","443  >  54927 [PSH, ACK] Seq=2897 Ack=1807 Win=30464 Len=1200 TSval=618873066 TSecr=1825015782 [TCP segment of a reassembled PDU]"
"90","0.337679","54.159.176.36","100.86.186.61","TLSv1.2","1384","Certificate, Server Key Exchange, Server Hello Done"
"91","0.337774","100.86.186.61","54.159.176.36","TCP","66","54927  >  443 [ACK] Seq=1807 Ack=5415 Win=126336 Len=0 TSval=1825015795 TSecr=618873066"
"92","0.337870","100.86.186.61","54.159.176.36","TCP","66","[TCP Window Update] 54927  >  443 [ACK] Seq=1807 Ack=5415 Win=131072 Len=0 TSval=1825015795 TSecr=618873066"
"93","0.339187","100.86.186.61","54.159.176.36","TLSv1.2","192","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"94","0.352673","54.159.176.36","100.86.186.61","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"95","0.352785","100.86.186.61","54.159.176.36","TCP","66","54927  >  443 [ACK] Seq=1933 Ack=5466 Win=131008 Len=0 TSval=1825015810 TSecr=618873082"
"96","0.353179","100.86.186.61","54.159.176.36","TLSv1.2","1151","Application Data"
"97","0.354599","100.86.186.61","54.208.191.177","TCP","1514","54925  >  443 [ACK] Seq=14955 Ack=46063 Win=131072 Len=1448 TSval=2121847452 TSecr=2243917183 [TCP segment of a reassembled PDU]"
"98","0.354600","100.86.186.61","54.208.191.177","TCP","1514","54925  >  443 [ACK] Seq=16403 Ack=46063 Win=131072 Len=1448 TSval=2121847452 TSecr=2243917183 [TCP segment of a reassembled PDU]"
"99","0.354601","100.86.186.61","54.208.191.177","TCP","1514","54925  >  443 [ACK] Seq=17851 Ack=46063 Win=131072 Len=1448 TSval=2121847452 TSecr=2243917183 [TCP segment of a reassembled PDU]"
"100","0.354611","100.86.186.61","54.208.191.177","TLSv1.2","96","Application Data"
"101","0.362356","100.86.186.61","54.208.191.177","TCP","1514","54926  >  443 [ACK] Seq=1843 Ack=146 Win=131584 Len=1448 TSval=1986471065 TSecr=2243917183 [TCP segment of a reassembled PDU]"
"102","0.362357","100.86.186.61","54.208.191.177","TCP","1514","54926  >  443 [ACK] Seq=3291 Ack=146 Win=131584 Len=1448 TSval=1986471065 TSecr=2243917183 [TCP segment of a reassembled PDU]"
"103","0.362358","100.86.186.61","54.208.191.177","TCP","1514","54926  >  443 [ACK] Seq=4739 Ack=146 Win=131584 Len=1448 TSval=1986471065 TSecr=2243917183 [TCP segment of a reassembled PDU]"
"104","0.362380","100.86.186.61","54.208.191.177","TLSv1.2","174","Application Data"
"105","0.366872","54.208.191.177","100.86.186.61","TCP","66","443  >  54925 [ACK] Seq=46063 Ack=17851 Win=108800 Len=0 TSval=2243917231 TSecr=2121847452"
"106","0.366873","54.208.191.177","100.86.186.61","TCP","66","443  >  54925 [ACK] Seq=46063 Ack=19329 Win=108800 Len=0 TSval=2243917231 TSecr=2121847452"
"107","0.374585","54.208.191.177","100.86.186.61","TCP","66","443  >  54926 [ACK] Seq=146 Ack=6187 Win=48384 Len=0 TSval=2243917239 TSecr=1986471022"
"108","0.384636","54.208.191.177","100.86.186.61","TLSv1.2","1276","Application Data"
"109","0.384731","100.86.186.61","54.208.191.177","TCP","66","54925  >  443 [ACK] Seq=19329 Ack=47273 Win=129856 Len=0 TSval=2121847482 TSecr=2243917249"
"110","0.386242","100.86.186.61","54.159.176.36","TCP","78","54928  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=3487958111 TSecr=0 SACK_PERM"
"111","0.388570","54.159.176.36","100.86.186.61","TCP","1514","443  >  54927 [ACK] Seq=5466 Ack=3018 Win=48384 Len=1448 TSval=618873116 TSecr=1825015810 [TCP segment of a reassembled PDU]"
"112","0.388573","54.159.176.36","100.86.186.61","TCP","1514","443  >  54927 [ACK] Seq=6914 Ack=3018 Win=48384 Len=1448 TSval=618873116 TSecr=1825015810 [TCP segment of a reassembled PDU]"
"113","0.388576","54.159.176.36","100.86.186.61","TLSv1.2","959","Application Data"
"114","0.388671","100.86.186.61","54.159.176.36","TCP","66","54927  >  443 [ACK] Seq=3018 Ack=9255 Win=127232 Len=0 TSval=1825015846 TSecr=618873116"
"115","0.388731","100.86.186.61","54.159.176.36","TCP","66","[TCP Window Update] 54927  >  443 [ACK] Seq=3018 Ack=9255 Win=131072 Len=0 TSval=1825015846 TSecr=618873116"
"116","0.390377","100.86.186.61","54.159.176.36","TLSv1.2","1077","Application Data"
"117","0.390511","54.208.191.177","100.86.186.61","TLSv1.2","1294","Application Data"
"118","0.390563","100.86.186.61","54.208.191.177","TCP","66","54926  >  443 [ACK] Seq=6295 Ack=1374 Win=130368 Len=0 TSval=1986471094 TSecr=2243917255"
"119","0.391716","100.86.186.61","54.159.176.36","TCP","78","54929  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=64 TSval=1822140812 TSecr=0 SACK_PERM"
"120","0.401238","54.159.176.36","100.86.186.61","TCP","74","443  >  54928 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM TSval=618873130 TSecr=3487958111 WS=256"
"121","0.401324","100.86.186.61","54.159.176.36","TCP","66","54928  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=3487958126 TSecr=618873130"
"122","0.401518","100.86.186.61","54.159.176.36","TCP","1514","54928  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=1448 TSval=3487958126 TSecr=618873130 [TCP segment of a reassembled PDU]"
"123","0.401526","100.86.186.61","54.159.176.36","TLSv1.2","456","Client Hello (SNI=alt-571910f3bd595.blackboard.com)"
"124","0.405425","54.159.176.36","100.86.186.61","TCP","74","443  >  54929 [SYN, ACK] Seq=0 Ack=1 Win=26847 Len=0 MSS=1460 SACK_PERM TSval=618873133 TSecr=1822140812 WS=256"
"125","0.405498","100.86.186.61","54.159.176.36","TCP","66","54929  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=0 TSval=1822140826 TSecr=618873133"
"126","0.405676","100.86.186.61","54.159.176.36","TCP","1514","54929  >  443 [ACK] Seq=1 Ack=1 Win=131712 Len=1448 TSval=1822140826 TSecr=618873133 [TCP segment of a reassembled PDU]"
"127","0.405684","100.86.186.61","54.159.176.36","TLSv1.2","456","Client Hello (SNI=alt-571910f3bd595.blackboard.com)"
"128","0.413273","54.159.176.36","100.86.186.61","TCP","66","443  >  54928 [ACK] Seq=1 Ack=1839 Win=44800 Len=0 TSval=618873142 TSecr=3487958126"
"129","0.413274","54.159.176.36","100.86.186.61","TLSv1.2","211","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"130","0.413368","100.86.186.61","54.159.176.36","TCP","66","54928  >  443 [ACK] Seq=1839 Ack=146 Win=131584 Len=0 TSval=3487958137 TSecr=618873142"
"131","0.413522","100.86.186.61","54.159.176.36","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"132","0.413594","100.86.186.61","54.159.176.36","TLSv1.2","1304","Application Data"
"133","0.418126","54.159.176.36","100.86.186.61","TCP","66","443  >  54929 [ACK] Seq=1 Ack=1839 Win=47872 Len=0 TSval=618873146 TSecr=1822140826"
"134","0.418127","54.159.176.36","100.86.186.61","TLSv1.2","211","Server Hello, Change Cipher Spec, Encrypted Handshake Message"
"135","0.418280","100.86.186.61","54.159.176.36","TCP","66","54929  >  443 [ACK] Seq=1839 Ack=146 Win=131584 Len=0 TSval=1822140839 TSecr=618873146"
"136","0.418367","100.86.186.61","54.159.176.36","TLSv1.2","117","Change Cipher Spec, Encrypted Handshake Message"
"137","0.422278","54.159.176.36","100.86.186.61","TCP","1514","443  >  54927 [ACK] Seq=9255 Ack=4029 Win=66304 Len=1448 TSval=618873151 TSecr=1825015848 [TCP segment of a reassembled PDU]"
"138","0.422279","54.159.176.36","100.86.186.61","TCP","1514","443  >  54927 [ACK] Seq=10703 Ack=4029 Win=66304 Len=1448 TSval=618873151 TSecr=1825015848 [TCP segment of a reassembled PDU]"
"139","0.422280","54.159.176.36","100.86.186.61","TLSv1.2","997","Application Data"
"140","0.422363","100.86.186.61","54.159.176.36","TCP","66","54927  >  443 [ACK] Seq=4029 Ack=13082 Win=127232 Len=0 TSval=1825015880 TSecr=618873151"
"141","0.422406","100.86.186.61","54.159.176.36","TCP","66","[TCP Window Update] 54927  >  443 [ACK] Seq=4029 Ack=13082 Win=131072 Len=0 TSval=1825015880 TSecr=618873151"
"142","0.426473","54.159.176.36","100.86.186.61","TCP","66","443  >  54928 [ACK] Seq=146 Ack=3128 Win=47872 Len=0 TSval=618873155 TSecr=3487958137"
"143","0.430755","100.86.186.61","54.208.191.177","TCP","1514","54926  >  443 [ACK] Seq=6295 Ack=1374 Win=131072 Len=1448 TSval=1986471134 TSecr=2243917255 [TCP segment of a reassembled PDU]"
"144","0.430756","100.86.186.61","54.208.191.177","TCP","1514","54926  >  443 [ACK] Seq=7743 Ack=1374 Win=131072 Len=1448 TSval=1986471134 TSecr=2243917255 [TCP segment of a reassembled PDU]"
"145","0.430757","100.86.186.61","54.208.191.177","TCP","1514","54926  >  443 [ACK] Seq=9191 Ack=1374 Win=131072 Len=1448 TSval=1986471134 TSecr=2243917255 [TCP segment of a reassembled PDU]"
"146","0.430776","100.86.186.61","54.208.191.177","TLSv1.2","134","Application Data"
"147","0.443223","54.208.191.177","100.86.186.61","TCP","66","443  >  54926 [ACK] Seq=1374 Ack=10639 Win=66304 Len=0 TSval=2243917307 TSecr=1986471134"
"148","0.448948","54.159.176.36","100.86.186.61","TCP","1514","443  >  54928 [ACK] Seq=146 Ack=3128 Win=47872 Len=1448 TSval=618873177 TSecr=3487958137 [TCP segment of a reassembled PDU]"
"149","0.448949","54.159.176.36","100.86.186.61","TCP","1514","443  >  54928 [ACK] Seq=1594 Ack=3128 Win=47872 Len=1448 TSval=618873177 TSecr=3487958137 [TCP segment of a reassembled PDU]"
"150","0.448950","54.159.176.36","100.86.186.61","TLSv1.2","548","Application Data"
"151","0.449004","100.86.186.61","54.159.176.36","TCP","66","54928  >  443 [ACK] Seq=3128 Ack=3524 Win=128192 Len=0 TSval=3487958174 TSecr=618873177"
"152","0.457846","54.208.191.177","100.86.186.61","TLSv1.2","1254","Application Data"
"153","0.457938","100.86.186.61","54.208.191.177","TCP","66","54926  >  443 [ACK] Seq=10707 Ack=2562 Win=129856 Len=0 TSval=1986471162 TSecr=2243917322"
"154","0.471063","100.86.186.61","54.159.176.36","TLSv1.2","1264","Application Data"
"155","0.471088","54.159.176.36","100.86.186.61","TCP","66","443  >  54929 [ACK] Seq=146 Ack=1890 Win=47872 Len=0 TSval=618873200 TSecr=1822140839"
"156","0.500510","54.159.176.36","100.86.186.61","TLSv1.2","1450","Application Data"
"157","0.500587","100.86.186.61","54.159.176.36","TCP","66","54928  >  443 [ACK] Seq=4326 Ack=4908 Win=129664 Len=0 TSval=3487958225 TSecr=618873229"
"158","0.591522","100.86.186.61","54.159.176.36","TLSv1.2","1286","Application Data"
"159","0.627900","54.159.176.36","100.86.186.61","TCP","1514","443  >  54928 [ACK] Seq=4908 Ack=5546 Win=68608 Len=1448 TSval=618873356 TSecr=3487958316 [TCP segment of a reassembled PDU]"
"160","0.627903","54.159.176.36","100.86.186.61","TCP","1514","443  >  54928 [ACK] Seq=6356 Ack=5546 Win=68608 Len=1448 TSval=618873356 TSecr=3487958316 [TCP segment of a reassembled PDU]"
"161","0.627904","54.159.176.36","100.86.186.61","TLSv1.2","533","Application Data"
"162","0.628022","100.86.186.61","54.159.176.36","TCP","66","54928  >  443 [ACK] Seq=5546 Ack=8271 Win=127680 Len=0 TSval=3487958353 TSecr=618873356"
"163","0.628110","100.86.186.61","54.159.176.36","TCP","66","[TCP Window Update] 54928  >  443 [ACK] Seq=5546 Ack=8271 Win=131072 Len=0 TSval=3487958353 TSecr=618873356"
