"No.","Time","Source","Destination","Protocol","Length","Info"
"178","7.233678","10.2.13.112","13.107.42.14","TLSv1.2","353","Application Data"
"179","7.244051","13.107.42.14","10.2.13.112","TCP","56","443  >  55912 [ACK] Seq=44278 Ack=44988 Win=16380 Len=0"
"180","7.244052","13.107.42.14","10.2.13.112","TCP","56","443  >  55912 [ACK] Seq=44278 Ack=49235 Win=16385 Len=0"
"181","7.246503","13.107.42.14","10.2.13.112","TCP","56","443  >  55912 [ACK] Seq=44278 Ack=51934 Win=16385 Len=0"
"182","7.467414","13.107.42.14","10.2.13.112","TCP","1514","443  >  55912 [ACK] Seq=44278 Ack=51934 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"183","7.467416","13.107.42.14","10.2.13.112","TCP","1514","443  >  55912 [ACK] Seq=45738 Ack=51934 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"184","7.467416","13.107.42.14","10.2.13.112","TLSv1.2","1428","Application Data"
"185","7.467418","13.107.42.14","10.2.13.112","TCP","1514","443  >  55912 [ACK] Seq=48572 Ack=51934 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"186","7.467418","13.107.42.14","10.2.13.112","TCP","1514","443  >  55912 [ACK] Seq=50032 Ack=51934 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"187","7.467419","13.107.42.14","10.2.13.112","TLSv1.2","618","Application Data"
"188","7.467420","13.107.42.14","10.2.13.112","TLSv1.2","1251","Application Data"
"189","7.467421","13.107.42.14","10.2.13.112","TLSv1.2","92","Application Data"
"190","7.467579","10.2.13.112","13.107.42.14","TCP","54","55912  >  443 [ACK] Seq=51934 Ack=53291 Win=4096 Len=0"
"191","7.489089","10.2.13.112","13.107.42.14","TCP","1254","55912  >  443 [ACK] Seq=51934 Ack=53291 Win=4096 Len=1200 [TCP segment of a reassembled PDU]"
"192","7.489091","10.2.13.112","13.107.42.14","TCP","1254","55912  >  443 [ACK] Seq=53134 Ack=53291 Win=4096 Len=1200 [TCP segment of a reassembled PDU]"
"193","7.489141","10.2.13.112","13.107.42.14","TLSv1.2","357","Application Data"
"194","7.501033","13.107.42.14","10.2.13.112","TCP","56","443  >  55912 [ACK] Seq=53291 Ack=53134 Win=16380 Len=0"
"195","7.501034","13.107.42.14","10.2.13.112","TCP","56","443  >  55912 [ACK] Seq=53291 Ack=54334 Win=16385 Len=0"
"196","7.501034","13.107.42.14","10.2.13.112","TCP","56","443  >  55912 [ACK] Seq=53291 Ack=54637 Win=16383 Len=0"
"197","7.522716","13.107.42.14","10.2.13.112","TCP","1514","443  >  55912 [ACK] Seq=53291 Ack=54637 Win=16383 Len=1460 [TCP segment of a reassembled PDU]"
"198","7.522718","13.107.42.14","10.2.13.112","TCP","1514","443  >  55912 [ACK] Seq=54751 Ack=54637 Win=16383 Len=1460 [TCP segment of a reassembled PDU]"
"199","7.522720","13.107.42.14","10.2.13.112","TLSv1.2","1454","Application Data"
"200","7.522722","13.107.42.14","10.2.13.112","TCP","1514","443  >  55912 [ACK] Seq=57611 Ack=54637 Win=16383 Len=1460 [TCP segment of a reassembled PDU]"
"201","7.522855","10.2.13.112","13.107.42.14","TCP","54","55912  >  443 [ACK] Seq=54637 Ack=59071 Win=4096 Len=0"
"202","7.523998","13.107.42.14","10.2.13.112","TCP","1514","443  >  55912 [ACK] Seq=59071 Ack=54637 Win=16383 Len=1460 [TCP segment of a reassembled PDU]"
"203","7.524000","13.107.42.14","10.2.13.112","TLSv1.2","587","Application Data"
"204","7.524000","13.107.42.14","10.2.13.112","TCP","1514","443  >  55912 [ACK] Seq=61064 Ack=54637 Win=16383 Len=1460 [TCP segment of a reassembled PDU]"
"205","7.524001","13.107.42.14","10.2.13.112","TCP","1514","443  >  55912 [ACK] Seq=62524 Ack=54637 Win=16383 Len=1460 [TCP segment of a reassembled PDU]"
"206","7.524002","13.107.42.14","10.2.13.112","TLSv1.2","1268","Application Data"
"207","7.524095","10.2.13.112","13.107.42.14","TCP","54","55912  >  443 [ACK] Seq=54637 Ack=65198 Win=4096 Len=0"
