"No.","Time","Source","Destination","Protocol","Length","Info"
"56","0.830232","100.81.191.105","13.107.42.14","TCP","54","[TCP Window Update] 65413  >  443 [ACK] Seq=19768 Ack=8512 Win=7223 Len=0"
"57","0.844038","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=19768 Ack=8512 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"58","0.844041","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=21208 Ack=8512 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"59","0.844070","100.81.191.105","13.107.42.14","TLSv1.2","193","Application Data"
"60","0.856625","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=8512 Ack=21208 Win=16379 Len=0"
"61","0.856627","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=8512 Ack=22787 Win=16385 Len=0"
"62","0.956130","13.107.42.14","100.81.191.105","TLSv1.2","649","Application Data"
"63","0.956131","13.107.42.14","100.81.191.105","TLSv1.2","92","Application Data"
"64","0.956209","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=22787 Ack=9145 Win=7213 Len=0"
"65","0.969520","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=22787 Ack=9145 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"66","0.969562","100.81.191.105","13.107.42.14","TLSv1.2","1066","Application Data"
"67","0.969679","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=25239 Ack=9145 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"68","0.969694","100.81.191.105","13.107.42.14","TLSv1.2","1343","Application Data"
"69","0.969726","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=27968 Ack=9145 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"70","0.969730","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=29408 Ack=9145 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"71","0.969740","100.81.191.105","13.107.42.14","TLSv1.2","345","Application Data"
"72","0.969760","100.81.191.105","13.107.42.14","TLSv1.2","265","Application Data"
"73","0.971276","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=31350 Ack=9145 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"74","0.971304","100.81.191.105","13.107.42.14","TLSv1.2","1440","Application Data"
"75","0.982308","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=9145 Ack=24227 Win=16379 Len=0"
"76","0.982310","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=9145 Ack=25239 Win=16385 Len=0"
"77","0.984299","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=9145 Ack=26679 Win=16379 Len=0"
"78","0.984300","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=9145 Ack=27968 Win=16385 Len=0"
"79","0.984300","13.107.42.14","100.81.191.105","TCP","66","[TCP Dup ACK 78#1] 443  >  65413 [ACK] Seq=9145 Ack=27968 Win=16385 Len=0 SLE=30848 SRE=31139"
"80","0.984301","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=9145 Ack=31139 Win=16385 Len=0"
"81","0.984301","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=9145 Ack=31350 Win=16384 Len=0"
"82","0.984302","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=9145 Ack=34176 Win=16379 Len=0"
"83","1.050791","13.107.42.14","100.81.191.105","TLSv1.2","285","Application Data"
"84","1.050792","13.107.42.14","100.81.191.105","TLSv1.2","102","Application Data"
"85","1.050793","13.107.42.14","100.81.191.105","TLSv1.2","92","Application Data"
"86","1.050858","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=34176 Ack=9462 Win=7218 Len=0"
"87","1.062844","13.107.42.14","100.81.191.105","TLSv1.2","303","Application Data"
"88","1.063000","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=34176 Ack=9711 Win=7219 Len=0"
"89","1.077611","13.107.42.14","100.81.191.105","TLSv1.2","622","Application Data"
"90","1.077614","13.107.42.14","100.81.191.105","TLSv1.2","92","Application Data"
"91","1.077786","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=34176 Ack=10317 Win=7214 Len=0"
"92","1.192252","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=34176 Ack=10317 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"93","1.192358","100.81.191.105","13.107.42.14","TLSv1.2","1440","Application Data"
"94","1.192446","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=37002 Ack=10317 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"95","1.192458","100.81.191.105","13.107.42.14","TLSv1.2","1429","Application Data"
"96","1.205276","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=10317 Ack=37002 Win=16379 Len=0"
"97","1.205277","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=10317 Ack=38442 Win=16385 Len=0"
"98","1.205278","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=10317 Ack=39817 Win=16379 Len=0"
"99","1.279448","13.107.42.14","100.81.191.105","TLSv1.2","668","Application Data"
"100","1.279451","13.107.42.14","100.81.191.105","TLSv1.2","92","Application Data"
"101","1.279623","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=39817 Ack=10969 Win=7213 Len=0"
"102","1.291489","13.107.42.14","100.81.191.105","TLSv1.2","542","Application Data"
"103","1.291490","13.107.42.14","100.81.191.105","TLSv1.2","92","Application Data"
"104","1.291594","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=39817 Ack=11495 Win=7215 Len=0"
"105","4.336790","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=39817 Ack=11495 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"106","4.336825","100.81.191.105","13.107.42.14","TLSv1.2","1481","Application Data"
"107","4.336854","100.81.191.105","13.107.42.14","TLSv1.2","156","Application Data"
"108","4.351119","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=11495 Ack=42786 Win=16385 Len=0"
"109","4.433865","13.107.42.14","100.81.191.105","TLSv1.2","240","Application Data"
"110","4.433961","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=42786 Ack=11681 Win=7220 Len=0"
"111","4.440081","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=42786 Ack=11681 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"112","4.440083","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=44226 Ack=11681 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"113","4.440104","100.81.191.105","13.107.42.14","TLSv1.2","103","Application Data"
"114","4.440146","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=45715 Ack=11681 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"115","4.440147","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=47155 Ack=11681 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"116","4.440152","100.81.191.105","13.107.42.14","TLSv1.2","55","Application Data"
"117","4.452515","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=11681 Ack=45715 Win=16385 Len=0"
"118","4.452516","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=11681 Ack=47155 Win=16379 Len=0"
"119","4.452517","13.107.42.14","100.81.191.105","TCP","66","[TCP Dup ACK 118#1] 443  >  65413 [ACK] Seq=11681 Ack=47155 Win=16379 Len=0 SLE=48595 SRE=48596"
"120","4.452517","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=11681 Ack=48596 Win=16385 Len=0"
"121","4.509970","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=48596 Ack=11681 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"122","4.509992","100.81.191.105","13.107.42.14","TLSv1.2","1066","Application Data"
"123","4.510019","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=51048 Ack=11681 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"124","4.510020","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=52488 Ack=11681 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"125","4.510022","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=53928 Ack=11681 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"126","4.510052","100.81.191.105","13.107.42.14","TLSv1.2","1061","Application Data"
"127","4.510104","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=56375 Ack=11681 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"128","4.510110","100.81.191.105","13.107.42.14","TLSv1.2","1066","Application Data"
"129","4.510119","100.81.191.105","13.107.42.14","TLSv1.2","719","Application Data"
"130","4.522750","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=11681 Ack=51048 Win=16385 Len=0"
"131","4.522751","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=11681 Ack=52488 Win=16379 Len=0"
"132","4.522751","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=11681 Ack=53928 Win=16385 Len=0"
"133","4.522751","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=11681 Ack=59492 Win=16385 Len=0"
"134","4.551680","13.107.42.14","100.81.191.105","TCP","1514","443  >  65413 [ACK] Seq=11681 Ack=59492 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"135","4.551681","13.107.42.14","100.81.191.105","TLSv1.2","376","Application Data"
"136","4.551682","13.107.42.14","100.81.191.105","TLSv1.2","92","Application Data"
"137","4.551753","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=59492 Ack=13501 Win=7195 Len=0"
"138","4.611312","13.107.42.14","100.81.191.105","TLSv1.2","236","Application Data"
"139","4.611391","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=59492 Ack=13683 Win=7220 Len=0"
"140","4.709802","13.107.42.14","100.81.191.105","TLSv1.2","235","Application Data"
"141","4.709883","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=59492 Ack=13864 Win=7220 Len=0"
"142","5.017701","13.107.42.14","100.81.191.105","TCP","1514","443  >  65413 [ACK] Seq=13864 Ack=59492 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"143","5.017704","13.107.42.14","100.81.191.105","TCP","1514","443  >  65413 [ACK] Seq=15324 Ack=59492 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"144","5.017705","13.107.42.14","100.81.191.105","TLSv1.2","1432","Application Data"
"145","5.017831","13.107.42.14","100.81.191.105","TCP","1514","443  >  65413 [ACK] Seq=18162 Ack=59492 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"146","5.017832","13.107.42.14","100.81.191.105","TLSv1.2","1262","Application Data"
"147","5.017834","13.107.42.14","100.81.191.105","TCP","1514","443  >  65413 [ACK] Seq=20830 Ack=59492 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"148","5.017835","13.107.42.14","100.81.191.105","TLSv1.2","249","Application Data"
"149","5.017836","13.107.42.14","100.81.191.105","TLSv1.2","92","Application Data"
"150","5.017837","13.107.42.14","100.81.191.105","TCP","1514","[TCP Retransmission] 443  >  65413 [PSH, ACK] Seq=21063 Ack=59492 Win=16385 Len=1460"
"151","5.017870","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=59492 Ack=18162 Win=7156 Len=0"
"152","5.017901","100.81.191.105","13.107.42.14","TCP","66","65413  >  443 [ACK] Seq=59492 Ack=22523 Win=7088 Len=0 SLE=21063 SRE=22523"
"153","5.017968","100.81.191.105","13.107.42.14","TCP","54","[TCP Window Update] 65413  >  443 [ACK] Seq=59492 Ack=22523 Win=7223 Len=0"
"154","5.018709","100.81.191.105","13.107.42.14","TLSv1.2","96","Application Data"
"155","5.030977","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=22523 Ack=59534 Win=16384 Len=0"
"156","5.031659","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=59534 Ack=22523 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"157","5.031663","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=60974 Ack=22523 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"158","5.031703","100.81.191.105","13.107.42.14","TLSv1.2","75","Application Data"
"159","5.044408","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=22523 Ack=60974 Win=16385 Len=0"
"160","5.044410","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=22523 Ack=62414 Win=16379 Len=0"
"161","5.044410","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=22523 Ack=62435 Win=16385 Len=0"
"162","5.053118","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=62435 Ack=22523 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"163","5.053153","100.81.191.105","13.107.42.14","TLSv1.2","1493","Application Data"
"164","5.065763","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=22523 Ack=65314 Win=16385 Len=0"
"165","5.135066","13.107.42.14","100.81.191.105","TCP","1514","443  >  65413 [ACK] Seq=22523 Ack=65314 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"166","5.135068","13.107.42.14","100.81.191.105","TLSv1.2","761","Application Data"
"167","5.135069","13.107.42.14","100.81.191.105","TLSv1.2","92","Application Data"
"168","5.135151","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=65314 Ack=24728 Win=7189 Len=0"
"169","5.136369","13.107.42.14","100.81.191.105","TLSv1.2","597","Application Data"
"170","5.136370","13.107.42.14","100.81.191.105","TLSv1.2","92","Application Data"
"171","5.136404","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=65314 Ack=25309 Win=7214 Len=0"
"172","5.140839","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=65314 Ack=25309 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"173","5.140862","100.81.191.105","13.107.42.14","TLSv1.2","1473","Application Data"
"174","5.140879","100.81.191.105","13.107.42.14","TLSv1.2","175","Application Data"
"175","5.148555","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=68294 Ack=25309 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"176","5.148578","100.81.191.105","13.107.42.14","TLSv1.2","1473","Application Data"
"177","5.148596","100.81.191.105","13.107.42.14","TLSv1.2","115","Application Data"
"178","5.153532","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=25309 Ack=68173 Win=16385 Len=0"
"179","5.153534","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=25309 Ack=68294 Win=16384 Len=0"
"180","5.161359","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=25309 Ack=69734 Win=16385 Len=0"
"181","5.161360","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=25309 Ack=71214 Win=16385 Len=0"
"182","5.239387","13.107.42.14","100.81.191.105","TLSv1.2","243","Application Data"
"183","5.239474","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=71214 Ack=25498 Win=7220 Len=0"
"184","5.253424","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=71214 Ack=25498 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"185","5.253445","100.81.191.105","13.107.42.14","TLSv1.2","1214","Application Data"
"186","5.266560","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=25498 Ack=73814 Win=16385 Len=0"
"187","5.326697","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=73814 Ack=25498 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"188","5.326719","100.81.191.105","13.107.42.14","TLSv1.2","1072","Application Data"
"189","5.326742","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=76272 Ack=25498 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"190","5.326743","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=77712 Ack=25498 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"191","5.326757","100.81.191.105","13.107.42.14","TLSv1.2","826","Application Data"
"192","5.329003","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=79924 Ack=25498 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"193","5.329020","100.81.191.105","13.107.42.14","TLSv1.2","1072","Application Data"
"194","5.329041","100.81.191.105","13.107.42.14","TLSv1.2","733","Application Data"
"195","5.330175","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=83061 Ack=25498 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"196","5.330185","100.81.191.105","13.107.42.14","TLSv1.2","1072","Application Data"
"197","5.330202","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=85519 Ack=25498 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"198","5.330206","100.81.191.105","13.107.42.14","TLSv1.2","1237","Application Data"
"199","5.331869","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=88142 Ack=25498 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"200","5.331880","100.81.191.105","13.107.42.14","TLSv1.2","1072","Application Data"
"201","5.331920","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=90600 Ack=25498 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"202","5.331923","100.81.191.105","13.107.42.14","TLSv1.2","978","Application Data"
"203","5.339081","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=25498 Ack=76272 Win=16385 Len=0"
"204","5.339082","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=25498 Ack=77712 Win=16379 Len=0"
"205","5.339083","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=25498 Ack=79152 Win=16385 Len=0"
"206","5.339083","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=25498 Ack=79924 Win=16382 Len=0"
"207","5.340452","13.107.42.14","100.81.191.105","TLSv1.2","312","Application Data"
"208","5.340453","13.107.42.14","100.81.191.105","TCP","66","[TCP Dup ACK 206#1] 443  >  65413 [ACK] Seq=25756 Ack=79924 Win=16382 Len=0 SLE=81364 SRE=82382"
"209","5.340454","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=25756 Ack=82382 Win=16385 Len=0"
"210","5.340454","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=25756 Ack=83061 Win=16382 Len=0"
"211","5.340540","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=92964 Ack=25756 Win=7219 Len=0"
"212","5.341589","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=25756 Ack=85519 Win=16381 Len=0"
"213","5.343101","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=25756 Ack=88142 Win=16380 Len=0"
"214","5.344352","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=25756 Ack=90600 Win=16381 Len=0"
"215","5.344353","13.107.42.14","100.81.191.105","TCP","56","443  >  65413 [ACK] Seq=25756 Ack=92964 Win=16385 Len=0"
"216","5.408747","13.107.42.14","100.81.191.105","TLSv1.2","407","Application Data"
"217","5.408855","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=92964 Ack=26109 Win=7217 Len=0"
"218","5.421406","13.107.42.14","100.81.191.105","TLSv1.2","417","Application Data, Application Data"
"219","5.421483","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=92964 Ack=26472 Win=7217 Len=0"
"220","5.437982","100.81.191.105","13.107.42.14","TCP","1494","65413  >  443 [ACK] Seq=92964 Ack=26472 Win=7223 Len=1440 [TCP segment of a reassembled PDU]"
"221","5.438003","100.81.191.105","13.107.42.14","TLSv1.2","1479","Application Data"
"222","5.438046","100.81.191.105","13.107.42.14","TLSv1.2","231","Application Data"
"223","5.445929","13.107.42.14","100.81.191.105","TCP","1514","443  >  65413 [ACK] Seq=26472 Ack=92964 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"224","5.445983","100.81.191.105","13.107.42.14","TCP","54","65413  >  443 [ACK] Seq=96006 Ack=27932 Win=7200 Len=0"
