"No.","Time","Source","Destination","Protocol","Length","Info"
"111","0.458432","13.107.42.14","100.86.191.105","TLSv1.2","803","Application Data"
"112","0.458468","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=74941 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"113","0.458469","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=76401 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"114","0.458540","100.86.191.105","13.107.42.14","TCP","66","[TCP Dup ACK 95#3] 53215  >  443 [ACK] Seq=4134 Ack=52278 Win=262144 Len=0 SLE=53492 SRE=74941"
"115","0.458591","100.86.191.105","13.107.42.14","TCP","66","[TCP Dup ACK 95#4] 53215  >  443 [ACK] Seq=4134 Ack=52278 Win=262144 Len=0 SLE=53492 SRE=77861"
"116","0.458604","13.107.42.14","100.86.191.105","TLSv1.2","1146","Application Data"
"117","0.458604","13.107.42.14","100.86.191.105","TLSv1.2","208","Application Data"
"118","0.458623","100.86.191.105","13.107.42.14","TCP","66","[TCP Dup ACK 95#5] 53215  >  443 [ACK] Seq=4134 Ack=52278 Win=262144 Len=0 SLE=53492 SRE=79107"
"119","0.459494","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=79107 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"120","0.459496","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=80567 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"121","0.459595","100.86.191.105","13.107.42.14","TCP","66","[TCP Dup ACK 95#6] 53215  >  443 [ACK] Seq=4134 Ack=52278 Win=262144 Len=0 SLE=53492 SRE=82027"
"122","0.460256","13.107.42.14","100.86.191.105","TLSv1.2","1037","Application Data"
"123","0.460258","13.107.42.14","100.86.191.105","TLSv1.2","223","Application Data"
"124","0.460258","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=83179 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"125","0.460259","13.107.42.14","100.86.191.105","TLSv1.2","62","Application Data"
"126","0.460260","13.107.42.14","100.86.191.105","TLSv1.2","211","Application Data"
"127","0.460260","13.107.42.14","100.86.191.105","TLSv1.2","158","Application Data"
"128","0.460261","13.107.42.14","100.86.191.105","TLSv1.2","1514","[TCP Fast Retransmission] , Application Data"
"129","0.460343","100.86.191.105","13.107.42.14","TCP","66","[TCP Dup ACK 95#7] 53215  >  443 [ACK] Seq=4134 Ack=52278 Win=262144 Len=0 SLE=53492 SRE=84908"
"130","0.460373","100.86.191.105","13.107.42.14","TCP","66","53215  >  443 [ACK] Seq=4134 Ack=84908 Win=229504 Len=0 SLE=53492 SRE=53738"
"131","0.460512","100.86.191.105","13.107.42.14","TCP","54","[TCP Window Update] 53215  >  443 [ACK] Seq=4134 Ack=84908 Win=262144 Len=0"
"132","0.537060","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=84908 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"133","0.537061","13.107.42.14","100.86.191.105","TLSv1.2","902","Application Data"
"134","0.537062","13.107.42.14","100.86.191.105","TLSv1.2","1169","Application Data"
"135","0.537176","100.86.191.105","13.107.42.14","TCP","54","53215  >  443 [ACK] Seq=4134 Ack=88331 Win=258688 Len=0"
"136","0.537237","100.86.191.105","13.107.42.14","TCP","54","[TCP Window Update] 53215  >  443 [ACK] Seq=4134 Ack=88331 Win=262144 Len=0"
"137","0.556042","13.107.42.14","100.86.191.105","TLSv1.2","518","Application Data"
"138","0.556112","100.86.191.105","13.107.42.14","TCP","54","53215  >  443 [ACK] Seq=4134 Ack=88795 Win=261632 Len=0"
"139","0.568495","13.107.42.14","100.86.191.105","TLSv1.2","284","Application Data"
"140","0.568543","100.86.191.105","13.107.42.14","TCP","54","53215  >  443 [ACK] Seq=4134 Ack=89025 Win=261888 Len=0"
"141","0.587138","13.107.42.14","100.86.191.105","TLSv1.2","879","Application Data"
"142","0.587227","100.86.191.105","13.107.42.14","TCP","54","53215  >  443 [ACK] Seq=4134 Ack=89850 Win=261312 Len=0"
"143","0.641512","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=89850 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"144","0.641514","13.107.42.14","100.86.191.105","TLSv1.2","1247","Application Data"
"145","0.641514","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=92503 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"146","0.641515","13.107.42.14","100.86.191.105","TLSv1.2","107","Application Data"
"147","0.641515","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=94016 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"148","0.641517","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=95476 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"149","0.641517","13.107.42.14","100.86.191.105","TLSv1.2","1268","Application Data"
"150","0.641518","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=98150 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"151","0.641576","100.86.191.105","13.107.42.14","TCP","54","53215  >  443 [ACK] Seq=4134 Ack=99610 Win=252352 Len=0"
"152","0.641622","100.86.191.105","13.107.42.14","TCP","54","[TCP Window Update] 53215  >  443 [ACK] Seq=4134 Ack=99610 Win=262144 Len=0"
"153","0.643665","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=99610 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"154","0.643666","13.107.42.14","100.86.191.105","TLSv1.2","1268","Application Data"
"155","0.643670","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=102284 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"156","0.643671","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=103744 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"157","0.643671","13.107.42.14","100.86.191.105","TLSv1.2","1268","Application Data"
"158","0.643672","13.107.42.14","100.86.191.105","TLSv1.2","1250","Application Data"
"159","0.643672","13.107.42.14","100.86.191.105","TLSv1.2","915","Application Data"
"160","0.643731","100.86.191.105","13.107.42.14","TCP","54","53215  >  443 [ACK] Seq=4134 Ack=108475 Win=253248 Len=0"
"161","0.643784","100.86.191.105","13.107.42.14","TCP","54","[TCP Window Update] 53215  >  443 [ACK] Seq=4134 Ack=108475 Win=262144 Len=0"
"162","0.695744","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=108475 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"163","0.695745","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=109935 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"164","0.695747","13.107.42.14","100.86.191.105","TLSv1.2","1212","Application Data"
"165","0.695816","100.86.191.105","13.107.42.14","TCP","54","53215  >  443 [ACK] Seq=4134 Ack=112553 Win=258048 Len=0"
"166","0.695923","100.86.191.105","13.107.42.14","TCP","54","[TCP Window Update] 53215  >  443 [ACK] Seq=4134 Ack=112553 Win=262144 Len=0"
"167","0.697329","13.107.42.14","100.86.191.105","TLSv1.2","142","Application Data"
"168","0.697329","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=112641 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"169","0.697330","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=114101 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"170","0.697331","13.107.42.14","100.86.191.105","TLSv1.2","1268","Application Data"
"171","0.697332","13.107.42.14","100.86.191.105","TLSv1.2","239","Application Data"
"172","0.697412","100.86.191.105","13.107.42.14","TCP","54","53215  >  443 [ACK] Seq=4134 Ack=116960 Win=257728 Len=0"
"173","0.697635","100.86.191.105","13.107.42.14","TCP","54","[TCP Window Update] 53215  >  443 [ACK] Seq=4134 Ack=116960 Win=262144 Len=0"
"174","0.802631","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=116960 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"175","0.802665","100.86.191.105","13.107.42.14","TCP","54","53215  >  443 [ACK] Seq=4134 Ack=118420 Win=260672 Len=0"
"176","0.803033","13.107.42.14","100.86.191.105","TLSv1.2","264","Application Data"
"177","0.803107","100.86.191.105","13.107.42.14","TCP","54","53215  >  443 [ACK] Seq=4134 Ack=118630 Win=261888 Len=0"
"178","0.808930","13.107.42.14","100.86.191.105","TLSv1.2","468","Application Data"
"179","0.809000","100.86.191.105","13.107.42.14","TCP","54","53215  >  443 [ACK] Seq=4134 Ack=119044 Win=261696 Len=0"
"180","0.839934","13.107.42.14","100.86.191.105","TLSv1.2","1270","Application Data"
"181","0.839972","100.86.191.105","13.107.42.14","TCP","54","53215  >  443 [ACK] Seq=4134 Ack=120260 Win=260928 Len=0"
"182","0.853629","13.107.42.14","100.86.191.105","TLSv1.2","925","Application Data"
"183","0.853630","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=121131 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"184","0.853631","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=122591 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"185","0.853632","13.107.42.14","100.86.191.105","TLSv1.2","429","Application Data"
"186","0.853632","13.107.42.14","100.86.191.105","TLSv1.2","335","Application Data"
"187","0.853633","13.107.42.14","100.86.191.105","TLSv1.2","325","Application Data"
"188","0.853808","100.86.191.105","13.107.42.14","TCP","54","53215  >  443 [ACK] Seq=4134 Ack=124978 Win=257408 Len=0"
"189","0.853836","100.86.191.105","13.107.42.14","TCP","54","[TCP Window Update] 53215  >  443 [ACK] Seq=4134 Ack=124978 Win=262144 Len=0"
"190","0.939447","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=124978 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"191","0.939449","13.107.42.14","100.86.191.105","TLSv1.2","329","Application Data"
"192","0.939617","100.86.191.105","13.107.42.14","TCP","54","53215  >  443 [ACK] Seq=4134 Ack=126713 Win=260352 Len=0"
"193","0.983222","13.107.42.14","100.86.191.105","TCP","1514","[TCP Spurious Retransmission] 443  >  53215 [PSH, ACK] Seq=125253 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"194","0.983223","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=126713 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"195","0.983224","13.107.42.14","100.86.191.105","TLSv1.2","729","Application Data"
"196","0.983225","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=128848 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"197","0.983226","13.107.42.14","100.86.191.105","TLSv1.2","625","Application Data"
"198","0.983226","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=130879 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"199","0.983227","13.107.42.14","100.86.191.105","TCP","1514","443  >  53215 [ACK] Seq=132339 Ack=4134 Win=4193792 Len=1460 [TCP segment of a reassembled PDU]"
"200","0.983438","13.107.42.14","100.86.191.105","TLSv1.2","1268","Application Data"
